name,version,workspace,observedRuntimeImport,observedPrograms,observedSubpaths,entryTypeEvidence,typeStatusAtObservedImports,autoRefusalsAtObservedImports,parentContexts,typedParentContexts,ownDeclarationFiles,shippedTsFiles,shippedJsFiles,nativeAddonFiles,root,manifestSha256
@reddb-io/redcode-core,1.23.0,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-core/credential | @reddb-io/redcode-core/effect/app-node-builder | @reddb-io/redcode-core/effect/layer-node | @reddb-io/redcode-core/permission/saved | @reddb-io/redcode-core/global | @reddb-io/redcode-core/installation/version | @reddb-io/redcode-core/database/database | @reddb-io/redcode-core/effect/app-node-platform | @reddb-io/redcode-core/event | @reddb-io/redcode-core/pty/ticket | @reddb-io/redcode-core/session | @reddb-io/redcode-core/session/goal | @reddb-io/redcode-core/session/plan | @reddb-io/redcode-core/session/execution | @reddb-io/redcode-core/location-service-map | @reddb-io/redcode-core/session/execution/local | @reddb-io/redcode-core/tool-output-store | @reddb-io/redcode-core/location-services | @reddb-io/redcode-core/location | @reddb-io/redcode-core/schema | @reddb-io/redcode-core/session/sql | @reddb-io/redcode-core/workspace | @reddb-io/redcode-core/effect/app-node | @reddb-io/redcode-core/design/store | @reddb-io/redcode-core/design/renderer | @reddb-io/redcode-core/design/feedback | @reddb-io/redcode-core/design/feed | @reddb-io/redcode-core/design/export | @reddb-io/redcode-core/design/whiteboard | @reddb-io/redcode-core/permission | @reddb-io/redcode-core/location-mutation | @reddb-io/redcode-core/hook | @reddb-io/redcode-core/project/copy | @reddb-io/redcode-core/git | @reddb-io/redcode-core/integration | @reddb-io/redcode-core/reference | @reddb-io/redcode-core/question | @reddb-io/redcode-core/pty | @reddb-io/redcode-core/pty/protocol | @reddb-io/redcode-core/agent | @reddb-io/redcode-core/skill | @reddb-io/redcode-core/command | @reddb-io/redcode-core/filesystem | @reddb-io/redcode-core/catalog | @reddb-io/redcode-core/session/message | @reddb-io/redcode-core/flag/flag | @reddb-io/redcode-core/util/which | @reddb-io/redcode-core/util/glob | @reddb-io/redcode-core/util/flock | @reddb-io/redcode-core/util/provider-failure | @reddb-io/redcode-core/effect/service-use | @reddb-io/redcode-core/fs-util | @reddb-io/redcode-core/project/sql | @reddb-io/redcode-core/project/directories | @reddb-io/redcode-core/control-plane/workspace.sql | @reddb-io/redcode-core/process | @reddb-io/redcode-core/project | @reddb-io/redcode-core/cross-spawn-spawner | @reddb-io/redcode-core/util/error | @reddb-io/redcode-core/plugin/skill | @reddb-io/redcode-core/v1/config/error | @reddb-io/redcode-core/v1/permission | @reddb-io/redcode-core/util/slug | @reddb-io/redcode-core/v1/session | @reddb-io/redcode-core/project-dir | @reddb-io/redcode-core/repository-guard | @reddb-io/redcode-core/session/input | @reddb-io/redcode-core/provider | @reddb-io/redcode-core/model | @reddb-io/redcode-core/util/hash | @reddb-io/redcode-core/v1/config/console-state | @reddb-io/redcode-core/util/effect-flock | @reddb-io/redcode-core/v1/config/config | @reddb-io/redcode-core/v1/config/permission | @reddb-io/redcode-core/v1/config/plugin | @reddb-io/redcode-core/npm | @reddb-io/redcode-core/v1/config/command | @reddb-io/redcode-core/config/markdown | @reddb-io/redcode-core/v1/config/agent | @reddb-io/redcode-core/account/sql | @reddb-io/redcode-core/background-job | @reddb-io/redcode-core/util/wildcard | @reddb-io/redcode-core/session/event | @reddb-io/redcode-core/operation-hook | @reddb-io/redcode-core/v1/config/mcp | @reddb-io/redcode-core/observability | @reddb-io/redcode-core/effect/memo-map | @reddb-io/redcode-core/oauth/page | @reddb-io/redcode-core/ripgrep | @reddb-io/redcode-core/models-dev | @reddb-io/redcode-core/session/projector | @reddb-io/redcode-core/share/sql | @reddb-io/redcode-core/github-copilot/copilot-provider | @reddb-io/redcode-core/account | @reddb-io/redcode-core/event/sql | @reddb-io/redcode-core/filesystem/watcher | @reddb-io/redcode-core/session/prompt | @reddb-io/redcode-core/session/context-epoch | @reddb-io/redcode-core/session/history | @reddb-io/redcode-core/session/runner/max-steps | @reddb-io/redcode-core/shell | @reddb-io/redcode-core/session/todo | @reddb-io/redcode-core/plugin | @reddb-io/redcode-core/session/schema | @reddb-io/redcode-core/session/todo-store | @reddb-io/redcode-core/session/task-facts | @reddb-io/redcode-core/util/module | @reddb-io/redcode-core/util/encode | @reddb-io/redcode-core/shell-workdir | @reddb-io/redcode-core/design/document-tool | @reddb-io/redcode-core/design/quality | @reddb-io/redcode-core/design/approval | @reddb-io/redcode-core/design/playbooks | @reddb-io/redcode-core/design/files | @reddb-io/redcode-core/design/instructions | @reddb-io/redcode-core/design/context | @reddb-io/redcode-core/system-context/index | @reddb-io/redcode-core/system-context | @reddb-io/redcode-core/system-context/builtins | @reddb-io/redcode-core/session/compaction | @reddb-io/redcode-core/util/token | @reddb-io/redcode-core/pty/schema | @reddb-io/redcode-core/control-plane/move-session | @reddb-io/redcode-core/effect/runtime | @reddb-io/redcode-core/npm-config | @reddb-io/redcode-core/design/sql | @reddb-io/redcode-core/usage/usage | @reddb-io/redcode-core/usage/backfill | @reddb-io/redcode-core/runtime-inspection,workspace,TypeScript-source,,3,0,4,576,0,0,/home/cyber/Work/reddb.io/redcode/packages/core,a8833cd02fe2201e414288dbfeb2a7e003c89aeaf18c48fc150924a6d07e9b60
@reddb-io/redcode-design,0.0.0,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-design/brand.gen | @reddb-io/redcode-design/params | @reddb-io/redcode-design/review | @reddb-io/redcode-design/copy | @reddb-io/redcode-design/annotations | @reddb-io/redcode-design/feed,workspace,TypeScript-source,,2,0,0,7,0,0,/home/cyber/Work/reddb.io/redcode/packages/design,3c0256e5fb1bcf322ea7e52bab5ad7a272a9e89e87cb9417499440db857e1950
@reddb-io/redcode-effect-drizzle-sqlite,1.18.18,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-effect-drizzle-sqlite,workspace,TypeScript-source,,1,1,1,21,0,0,/home/cyber/Work/reddb.io/redcode/packages/effect-drizzle-sqlite,1ef02625d451cab666df97e37fc47f86e592711d3547bb6ead710f96f1a8166b
@reddb-io/redcode-llm,1.18.21,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-llm/route | @reddb-io/redcode-llm | @reddb-io/redcode-llm/protocols/anthropic-messages | @reddb-io/redcode-llm/protocols/openai-compatible-chat | @reddb-io/redcode-llm/protocols/openai-responses | @reddb-io/redcode-llm/providers,workspace,TypeScript-source,,2,2,1,104,0,0,/home/cyber/Work/reddb.io/redcode/packages/llm,03ae46a604e35221bdd3b9240950582a9768803c1bf4b3548d0fd758eb60a05d
@reddb-io/redcode-plugin,1.18.20,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-plugin/v2/effect | @reddb-io/redcode-plugin/v2/effect/operation-hook | @reddb-io/redcode-plugin/v2/effect/integration | @reddb-io/redcode-plugin/v2/effect/plugin | @reddb-io/redcode-plugin/v2/promise | @reddb-io/redcode-plugin/tui | @reddb-io/redcode-plugin,workspace,TypeScript-source,,3,3,38,41,37,0,/home/cyber/Work/reddb.io/redcode/packages/plugin,fedf7139a0990e81bec5f6df9894a2ead3bcb6f79aee50fb86719be77486c4bc
@reddb-io/redcode-protocol,1.18.21,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-protocol/rpc | @reddb-io/redcode-protocol/groups/session | @reddb-io/redcode-protocol/errors | @reddb-io/redcode-protocol/middleware/schema-error | @reddb-io/redcode-protocol/middleware/authorization | @reddb-io/redcode-protocol/groups/pty | @reddb-io/redcode-protocol/api | @reddb-io/redcode-protocol/groups/project-copy | @reddb-io/redcode-protocol/groups/event,workspace,TypeScript-source,,3,0,1,26,0,0,/home/cyber/Work/reddb.io/redcode/packages/protocol,3a5af71a59109107dfb65d8562cb24bca091b0e13b2d4c3d1017efed0cc0370e
@reddb-io/redcode-schema,1.20.1,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-schema/session-message | @reddb-io/redcode-schema/session-input | @reddb-io/redcode-schema/prompt-input | @reddb-io/redcode-schema/session | @reddb-io/redcode-schema/session-goal | @reddb-io/redcode-schema/session-plan | @reddb-io/redcode-schema/project | @reddb-io/redcode-schema/schema | @reddb-io/redcode-schema/workspace | @reddb-io/redcode-schema/agent | @reddb-io/redcode-schema/model | @reddb-io/redcode-schema/location | @reddb-io/redcode-schema/revert | @reddb-io/redcode-schema/session-event | @reddb-io/redcode-schema/durable-event-manifest | @reddb-io/redcode-schema/hook | @reddb-io/redcode-schema/llm | @reddb-io/redcode-schema/permission | @reddb-io/redcode-schema/catalog | @reddb-io/redcode-schema/integration | @reddb-io/redcode-schema/connection | @reddb-io/redcode-schema/event | @reddb-io/redcode-schema/credential | @reddb-io/redcode-schema/provider | @reddb-io/redcode-schema/session-todo | @reddb-io/redcode-schema/permission-v1 | @reddb-io/redcode-schema/prompt | @reddb-io/redcode-schema/session-v1 | @reddb-io/redcode-schema/identifier | @reddb-io/redcode-schema/permission-saved | @reddb-io/redcode-schema/design | @reddb-io/redcode-schema/filesystem | @reddb-io/redcode-schema/question | @reddb-io/redcode-schema/skill | @reddb-io/redcode-schema/file-diff | @reddb-io/redcode-schema/reference | @reddb-io/redcode-schema/plugin | @reddb-io/redcode-schema/command | @reddb-io/redcode-schema/pty | @reddb-io/redcode-schema/project-directories | @reddb-io/redcode-schema/project-copy | @reddb-io/redcode-schema/models-dev | @reddb-io/redcode-schema/filesystem-watcher | @reddb-io/redcode-schema/pty-ticket | @reddb-io/redcode-schema/event-manifest | @reddb-io/redcode-schema/server-event | @reddb-io/redcode-schema/legacy-event | @reddb-io/redcode-schema/mcp-event | @reddb-io/redcode-schema/tui-event | @reddb-io/redcode-schema/redskilled | @reddb-io/redcode-schema/workspace-event | @reddb-io/redcode-schema/worktree-event | @reddb-io/redcode-schema/vcs-event | @reddb-io/redcode-schema/question-v1 | @reddb-io/redcode-schema/session-status-event | @reddb-io/redcode-schema/lsp-event | @reddb-io/redcode-schema/session-compaction-event | @reddb-io/redcode-schema/installation-event,workspace,TypeScript-source,,8,8,1,76,0,0,/home/cyber/Work/reddb.io/redcode/packages/schema,a1811c25ca0586a981df08036ef4ab702efa2bafa7a4f8245a22ec01faac2e4a
@reddb-io/redcode-sdk,1.19.1,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-sdk/v2/client | @reddb-io/redcode-sdk/v2/types | @reddb-io/redcode-sdk/v2 | @reddb-io/redcode-sdk,workspace,TypeScript-source,,4,4,2,44,5,0,/home/cyber/Work/reddb.io/redcode/packages/sdk/js,78eb0b867978ab5292881045bee8f72e05c9520085fcff5ad1f1231804a91454
@reddb-io/redcode-server,1.18.26,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-server/routes | @reddb-io/redcode-server/auth | @reddb-io/redcode-server/cors | @reddb-io/redcode-server/location | @reddb-io/redcode-server/middleware/session-location | @reddb-io/redcode-server/middleware/authorization | @reddb-io/redcode-server/api | @reddb-io/redcode-server/rpc | @reddb-io/redcode-server/handlers | @reddb-io/redcode-server/pty-environment | @reddb-io/redcode-server/middleware/schema-error,workspace,TypeScript-source,,2,0,1,34,0,0,/home/cyber/Work/reddb.io/redcode/packages/server,ec45f144db1a55e44473e1d317d92744678f36f6294e2bf0afeebba728e83576
@reddb-io/redcode-tui,1.21.2,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-tui | @reddb-io/redcode-tui/config | @reddb-io/redcode-tui/util/record | @reddb-io/redcode-tui/util/error | @reddb-io/redcode-tui/util/locale | @reddb-io/redcode-tui/prompt/display | @reddb-io/redcode-tui/keymap | @reddb-io/redcode-tui/context/theme | @reddb-io/redcode-tui/component/register-spinner | @reddb-io/redcode-tui/ui/spinner | @reddb-io/redcode-tui/editor | @reddb-io/redcode-tui/component/spinner | @reddb-io/redcode-tui/plugin/slots | @reddb-io/redcode-tui/plugin/command-shim | @reddb-io/redcode-tui/plugin/runtime | @reddb-io/redcode-tui/builtins | @reddb-io/redcode-tui/config/keybind | @reddb-io/redcode-tui/logo | @reddb-io/redcode-tui/context/sdk | @reddb-io/redcode-tui/terminal-win32,workspace,TypeScript-source,,2,2,2,240,0,0,/home/cyber/Work/reddb.io/redcode/packages/tui,c25cac10ef4fc265c0eb07e08a1fc5c62453f8379d7a661d679588c33ef09ed3
@reddb-io/redcode-ui,1.18.19,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-ui/audio/bip-bop-01.mp3 | @reddb-io/redcode-ui/audio/bip-bop-03.mp3 | @reddb-io/redcode-ui/audio/staplebops-06.mp3 | @reddb-io/redcode-ui/audio/nope-03.mp3 | @reddb-io/redcode-ui/audio/yup-01.mp3,workspace,no-declaration-resolved,,1,0,170,246,0,0,/home/cyber/Work/reddb.io/redcode/packages/ui,ab442fb2d26f2a00dfc4664ca27949bb51f38a4ac9e0ccae87d7645c2a855f92
@reddb-io/redskilled,0.1.0,True,True,red-skills/dev | red-skills/castle-mcp,@reddb-io/redskilled/paths | @reddb-io/redskilled/protocol | @reddb-io/redskilled/client | @reddb-io/redskilled/project-registration | @reddb-io/redskilled/worker-launch | @reddb-io/redskilled/event-lane | @reddb-io/redskilled/host-state | @reddb-io/redskilled/launch-template | @reddb-io/redskilled/provision,workspace,TypeScript-source,,1,0,0,88,0,0,/home/cyber/Work/reddb.io/red-skills/apps/redskilled,c94b7b23df7d8d9cdc3057423e8b71f2590182aeec65540f01a4508964d3abf5
@reddb-io/sdk,1.23.1,False,True,red-skills/dev | red-skills/castle-mcp | red-skills/memory | red-skills/memory-mcp | red-skills/brain | red-skills/brain-mcp | red-skills/rsp | red-skills/benchmark-memory,@reddb-io/sdk,type-surface-resolved-in-at-least-one-context,own-declarations,,4,4,1,0,22,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/@reddb-io+sdk@1.23.1/node_modules/@reddb-io/sdk,e71e05144d6251651052c08d6c81d3dac88a51a41d0c9d854e495ea086688572
@reddb-io/shared,3.3.6,True,True,red-skills/dev | red-skills/castle-mcp | red-skills/code-nav | red-skills/memory | red-skills/memory-mcp | red-skills/brain | red-skills/brain-mcp | red-skills/rsp | red-skills/redskilled | red-skills/benchmark-memory | red-skills/benchmark-code-understanding | red-skills/opencode-host,@reddb-io/shared/redskilled-home.js | @reddb-io/shared/worker-workspace.js | @reddb-io/shared/resident-core.js | @reddb-io/shared/death-attribution.js | @reddb-io/shared/bundle-fetch.js | @reddb-io/shared/self-update.js | @reddb-io/shared/worker-scope.js | @reddb-io/shared/death-record.js | @reddb-io/shared/plugin-gate.js | @reddb-io/shared/red-paths.js | @reddb-io/shared/resident-client.js | @reddb-io/shared/toon-migration.js | @reddb-io/shared/github-quota.js | @reddb-io/shared/github-batch.js | @reddb-io/shared/resident-protocol.js | @reddb-io/shared/args.js | @reddb-io/shared/project-identity-resolve.js | @reddb-io/shared/project-identity.js | @reddb-io/shared/outcome-event.js | @reddb-io/shared/log.js | @reddb-io/shared/repo-root.js | @reddb-io/shared/github-webhook.js,workspace,TypeScript-source,,9,9,0,48,0,0,/home/cyber/Work/reddb.io/red-skills/packages/shared,68ad31f83a293b9d40882e10b7c9d1ac74d0216e4afeecdd3d751fc2e5560d46
@reddb-io/toon,0.29.6,False,True,redcode/lildax | redcode/redcode,@reddb-io/toon,type-surface-resolved-in-at-least-one-context,own-declarations,,4,4,30,0,31,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@reddb-io+toon@0.29.6/node_modules/@reddb-io/toon,54ca848a9e2ed42566fa83d3443bb45edf5afc7d804efd31e4597be712be6c8e
@reddb-io/toon,0.3.0,False,True,red-skills/dev | red-skills/castle-mcp | red-skills/memory | red-skills/memory-mcp | red-skills/brain | red-skills/brain-mcp | red-skills/rsp | red-skills/redskilled | red-skills/benchmark-memory | red-skills/benchmark-code-understanding,@reddb-io/toon,type-surface-resolved-in-at-least-one-context,own-declarations,,8,8,2,0,7,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/@reddb-io+toon@0.3.0/node_modules/@reddb-io/toon,2dfb448f8e254184c69db8f5da2bc2779432178f8a83ab6859b02020c545f1fd
@reddb-io/toon-rpc,0.29.6,False,True,redcode/lildax | redcode/redcode,@reddb-io/toon-rpc,type-surface-resolved-in-at-least-one-context,own-declarations,,2,2,6,0,6,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@reddb-io+toon-rpc@0.29.6+0260e44c8e6066d8/node_modules/@reddb-io/toon-rpc,ab80069fa955c25e95b1cfada3ee0912a355fa711e481d723a8584575c49f1cf
@silvia-odwyer/photon-node,0.3.4,False,True,redcode/lildax | redcode/redcode,@silvia-odwyer/photon-node/photon_rs_bg.wasm | @silvia-odwyer/photon-node,type-surface-resolved-in-at-least-one-context,no-declaration-resolved | own-declarations,no types/source surface resolved,2,2,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@silvia-odwyer+photon-node@0.3.4/node_modules/@silvia-odwyer/photon-node,a1362f6a9e9d942d6b77555f1e40b19a6b3e2cc04bfb8af95e452a6f769fe7db
@smithy/eventstream-codec,4.2.14,False,True,redcode/redcode,@smithy/eventstream-codec,type-surface-resolved-in-at-least-one-context,own-declarations,,3,3,12,0,13,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@smithy+eventstream-codec@4.2.14/node_modules/@smithy/eventstream-codec,53e343b3c14e0abedcb7a5df6713308589a8da19f2aca526f5795f17bf90f06d
@smithy/util-utf8,4.2.2,False,True,redcode/redcode,@smithy/util-utf8,type-surface-resolved-in-at-least-one-context,own-declarations,,3,3,12,0,7,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@smithy+util-utf8@4.2.2/node_modules/@smithy/util-utf8,b5f0e23e8d935f8750a56c61710c38504b719769f93394256a144700c39130b0
@standard-schema/spec,1.1.0,False,False,red-skills/dev | red-skills/castle-mcp | red-skills/rsp,@standard-schema/spec,type-surface-resolved-in-at-least-one-context,own-declarations,,2,2,2,0,2,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/@standard-schema+spec@1.1.0/node_modules/@standard-schema/spec,58e5bd75ddd0684c88b07cd799585cc72a37fd6efb8ab0c936d49e230d5164fb
acorn,8.15.0,False,True,redcode/redcode,acorn,type-surface-resolved-in-at-least-one-context,own-declarations,,1,1,2,0,3,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/acorn@8.15.0/node_modules/acorn,9e422c8225c9cc4c774e9a9392d0ecac7f766b46122ef2db99db0fc4bbedc247
ai,6.0.168,False,True,redcode/redcode,ai,type-surface-resolved-in-at-least-one-context,own-declarations,,6,6,8,256,6,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/ai@6.0.168+d6123d32214422cb/node_modules/ai,ef5484ba0903db9e7b5e7e8b0009b55401bcb54cbd6021d82ebff6e68dc1c573
ai-gateway-provider,3.2.0,False,True,redcode/lildax | redcode/redcode,ai-gateway-provider | ai-gateway-provider/providers/unified,type-surface-resolved-in-at-least-one-context,own-declarations,,1,1,40,0,42,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/ai-gateway-provider@3.2.0+a6631614dda8d488/node_modules/ai-gateway-provider,2f086dafa0e4de119ad67f86125fe54d3c1a9172f900610dc8fa46e343f41660
ai-gateway-provider,3.2.0,False,True,redcode/redcode,ai-gateway-provider | ai-gateway-provider/providers/unified | ai-gateway-provider/providers/openai | ai-gateway-provider/providers/anthropic,type-surface-resolved-in-at-least-one-context,own-declarations,,1,1,40,0,42,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/ai-gateway-provider@3.2.0+f0b5ab122f9e8fd1/node_modules/ai-gateway-provider,2f086dafa0e4de119ad67f86125fe54d3c1a9172f900610dc8fa46e343f41660
ajv,8.20.0,False,True,redcode/lildax | redcode/redcode,ajv,type-surface-resolved-in-at-least-one-context,own-declarations,,5,5,106,106,107,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/ajv@8.20.0/node_modules/ajv,1f9033ee5a6515e7d76938b7072941862d1ed228a6879cc7fe10cdeb75107989
ansi-regex,6.2.2,False,True,redcode/redcode,ansi-regex,type-surface-resolved-in-at-least-one-context,own-declarations,,1,1,1,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/ansi-regex@6.2.2/node_modules/ansi-regex,a58f1d6dbaca116f4aaa83906a0a992da2303a07ca920b2ce877573988eae352
aws4fetch,1.0.20,False,True,redcode/redcode,aws4fetch,type-surface-resolved-in-at-least-one-context,own-declarations,,4,4,2,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/aws4fetch@1.0.20/node_modules/aws4fetch,55768e57d4f5ed27fdd9c2a8bc243549a9e2f3d71827219ba496de4aa90f75cc
bonjour-service,1.3.0,False,True,redcode/redcode,bonjour-service,type-surface-resolved-in-at-least-one-context,own-declarations,,1,1,13,0,12,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/bonjour-service@1.3.0/node_modules/bonjour-service,0f360337b2b6d8215f10ae69f733569d111f39f5409d276f1687d9f1ebb1f4a8
bun-pty,0.4.8,False,True,redcode/lildax | redcode/redcode,bun-pty,type-surface-resolved-in-at-least-one-context,own-declarations,,1,1,3,7,0,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/bun-pty@0.4.8/node_modules/bun-pty,df55f9b3f2559b66321021f8566b88d940b6ea300072dbb07898f0f957fa1ab9
cli-args-parser,1.0.6,False,True,red-dev/red-dev,cli-args-parser,type-surface-resolved-in-at-least-one-context,own-declarations,,1,1,1,0,1,0,/home/cyber/Work/reddb.io/red-dev/node_modules/.pnpm/cli-args-parser@1.0.6/node_modules/cli-args-parser,ade719aee38765a336a71bf1db421e163b4fca5e26db64fb5331103f0ba8742d
cli-args-parser,1.0.6,False,True,red-skills/dev | red-skills/castle-mcp | red-skills/code-nav | red-skills/memory | red-skills/memory-mcp | red-skills/brain | red-skills/brain-mcp | red-skills/rsp | red-skills/redskilled | red-skills/benchmark-memory | red-skills/benchmark-code-understanding | red-skills/opencode-host,cli-args-parser,type-surface-resolved-in-at-least-one-context,own-declarations,,1,1,1,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/cli-args-parser@1.0.6/node_modules/cli-args-parser,ade719aee38765a336a71bf1db421e163b4fca5e26db64fb5331103f0ba8742d
clipboardy,4.0.0,False,True,redcode/lildax | redcode/redcode,clipboardy,type-surface-resolved-in-at-least-one-context,own-declarations,,1,1,1,0,6,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/clipboardy@4.0.0/node_modules/clipboardy,ad2ba3f7195b1cdf4276db5eed34112a80eb70990a4e41695296b3df8a55f11f
