name,version,workspace,observedRuntimeImport,observedPrograms,observedSubpaths,entryTypeEvidence,typeStatusAtObservedImports,autoRefusalsAtObservedImports,parentContexts,typedParentContexts,ownDeclarationFiles,shippedTsFiles,shippedJsFiles,nativeAddonFiles,root,manifestSha256
negotiator,1.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,5,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/negotiator@1.0.0/node_modules/negotiator,a33b5a293825b22957629dafe778ea4164e577499418cd907d937b874f27675a
minipass-pipeline,1.2.4,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/minipass-pipeline@1.2.4/node_modules/minipass-pipeline,c20f059ca6012af5a3d255948c7ab1fccc06ad1d0019c669b08ba251cd4b281d
yallist,4.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/yallist@4.0.0/node_modules/yallist,c56b604bce814520105739e9559142ea9d4417454ebb933fd5687ca1d8d89bd5
minipass-flush,1.0.7,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/minipass-flush@1.0.7/node_modules/minipass-flush,00eb6d6a76a29658c56bfc079f9e5ec008ae6ba136b83467777948280077185c
minipass-fetch,5.0.2,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,8,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/minipass-fetch@5.0.2/node_modules/minipass-fetch,6266751b5239649224002236a0001b8d82d8d69cfc163b567334421b6498e6cf
minipass-collect,2.0.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/minipass-collect@2.0.1/node_modules/minipass-collect,042ab826c5440a7d01a1cafae44c54840618319e2e64ed40df006c542b0768f8
fs-minipass,3.0.3,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/fs-minipass@3.0.3/node_modules/fs-minipass,e90117e65341117ce56ab6aaa8b59291210601f69c63996fbe446a9a30237fc6
@npmcli/fs,5.0.0,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,9,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@npmcli+fs@5.0.0/node_modules/@npmcli/fs,c27ca6b38eefd385d7b206b3660fdaebcc74a2228300f9e25b93b205e9cd642c
@npmcli/redact,4.0.0,False,False,,,js-or-native-no-declaration-found,,,3,0,0,0,6,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@npmcli+redact@4.0.0/node_modules/@npmcli/redact,4a303270d5810fdd1c02902d98c7d56f89a710e084cc402c79b48ea15936bd6d
@npmcli/agent,4.0.2,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,6,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@npmcli+agent@4.0.2+759ce506b1ed1a42/node_modules/@npmcli/agent,3612c09c2741e44541faddecee97c4618794909ecf0e3555e56ebabf38a379a8
jsonparse,1.3.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,10,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/jsonparse@1.3.1/node_modules/jsonparse,fd84a394475582d3aca1da89b9d2dbb193ba7952da9f8c01a5a5474505185a29
npm-packlist,10.0.4,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/npm-packlist@10.0.4/node_modules/npm-packlist,3c5c03cb5933b95708c35e479b2cdbbe71d0f44eb1fb1729e59ee2f6ac14807d
ignore-walk,8.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/ignore-walk@8.0.0/node_modules/ignore-walk,50d9f31359090c64a83515b51e950171426eff75efe9419347392244402c7990
@npmcli/run-script,10.0.4,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,8,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@npmcli+run-script@10.0.4/node_modules/@npmcli/run-script,dad6d6954819d62761c3e197117a55d0445c04e292e8ff057e7c3ac318bdfb1c
node-gyp,12.3.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,18,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/node-gyp@12.3.0/node_modules/node-gyp,d19b594bcbf958f80ec6863a44be2c5bd3ad84077c1de5f57b18168014fa97bd
graceful-fs,4.2.11,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/graceful-fs@4.2.11/node_modules/graceful-fs,5747d4ba6b17165c6ecac30ab3a331715f41c7ad546e1f1574dab1bdcb116181
@npmcli/node-gyp,5.0.0,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@npmcli+node-gyp@5.0.0/node_modules/@npmcli/node-gyp,027954f089896319a79ec6c33edcb51f0081b38e14b84a95ebf15db4e2bb8b0d
@npmcli/installed-package-contents,4.0.0,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@npmcli+installed-package-contents@4.0.0/node_modules/@npmcli/installed-package-contents,121f30c6319f3e01662ba931f28b10af7e109e2aaccaae8e2f6a32ab70b01235
npm-bundled,5.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/npm-bundled@5.0.0/node_modules/npm-bundled,edebdd8b922d6f18f2d232a7a72607e3e5c41571ff3f5676209fccf885c4ed6f
json-stringify-nice,1.1.4,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/json-stringify-nice@1.1.4/node_modules/json-stringify-nice,b1517d9a73d96ecf3b9c8b868f48e2bea71b8e13631bfceb2d7e9ce5830e69fa
bin-links,6.0.2,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,15,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/bin-links@6.0.2/node_modules/bin-links,6d7b052ab427a20979e4044037ab74b8061a37abd42b51262cee16a3af9f2ffb
write-file-atomic,7.0.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/write-file-atomic@7.0.1/node_modules/write-file-atomic,a587771171e3cf0aa69abe29aa66c051dfa47fd9ae7a0d55641b219dfda2ae68
read-cmd-shim,6.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/read-cmd-shim@6.0.0/node_modules/read-cmd-shim,3e837163b414480c3080e8a8de5088c377f8cdc8d0b0a3df568cf1deb67d6fdf
cmd-shim,8.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/cmd-shim@8.0.0/node_modules/cmd-shim,099d96f7215d10f985a75528acad5a625073c64f167489dc0eb5eee032efd3c7
@npmcli/query,5.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@npmcli+query@5.0.0/node_modules/@npmcli/query,3a40e24de5508329d3c41c098704defe72c94790ed01aeccbf4bef544c069888
util-deprecate,1.0.2,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/util-deprecate@1.0.2/node_modules/util-deprecate,7bba467f049074957e693fc06672848b040c38fa071b6eed8690f5fbe090a8b2
cssesc,3.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/cssesc@3.0.0/node_modules/cssesc,23f134be44f2877c298ca56c5464ebbe190ddb49c3ce9b82be3c73a64512d014
@npmcli/metavuln-calculator,9.0.3,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@npmcli+metavuln-calculator@9.0.3+759ce506b1ed1a42/node_modules/@npmcli/metavuln-calculator,c4f29f8146abad95dd5d69cd13101a28d56dc69609423d3b85267c7d6d5834ca
@isaacs/string-locale-compare,1.1.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@isaacs+string-locale-compare@1.1.0/node_modules/@isaacs/string-locale-compare,45b3f486e72a9d0e0279cda0003713dde115b7d0d75c4acfa7129cffb97e4ab3
unpipe,1.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/unpipe@1.0.0/node_modules/unpipe,28b717f978d2a4fc72cd08236931443b63fe6586102df3d1967e2b21ea8c5e11
toidentifier,1.0.1,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/toidentifier@1.0.1/node_modules/toidentifier,f34c59f784d43da6e633390d85d14ca60539b4676159444f313c62fcfc3b68dc
statuses,2.0.2,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/statuses@2.0.2/node_modules/statuses,dc2508da5568ba768d94b73126cd20a5df934bc0c651ad681022236484ca156c
inherits,2.0.4,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/inherits@2.0.4/node_modules/inherits,be645800bc94fd8de29c8ae91690549b316cc437100108aeea7b2f347693cc80
depd,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,3,0,0,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/depd@2.0.0/node_modules/depd,5a3659bcc2e47b25ebf9f23f38eb9452a58920bfe4b59410bfa6fe84639a3b99
bytes,3.1.2,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/bytes@3.1.2/node_modules/bytes,99b21c09ce812dc76a06cd87c4753247cb9615c6a8501c5a5a9d9caa22ea2d12
vary,1.1.2,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/vary@1.1.2/node_modules/vary,73edaee964d527117a9f69d6360fbe6cec534abd9127794be01a6af58a139daa
type-is,2.1.0,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/type-is@2.1.0/node_modules/type-is,87b5f716ec743cdf6d610487698c8558a608b6e0adac522e1a4315b94b081694
media-typer,1.1.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/media-typer@1.1.0/node_modules/media-typer,9ed2fc3f9af87f2a3fbe07aff67e8cc4972f477bc06c0bf976334b5cc9c505f3
on-finished,2.4.1,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/on-finished@2.4.1/node_modules/on-finished,c812eca4b0dee2317cb446124cb27ae8e5b993c8fdd0144886b629ef6ef53fc1
ee-first,1.1.1,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/ee-first@1.1.1/node_modules/ee-first,a4eece6ff6b38bf7ac107323f381cc60500097a9cbdd473f5d5b45e68822cb89
fresh,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/fresh@2.0.0/node_modules/fresh,3895d6c15a9e65c1cca20c675db7637423ec2d087bb221ef79e09ed2e7d34ec0
etag,1.8.1,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/etag@1.8.1/node_modules/etag,836b9a5dd1c6af638f4602e83e2568277f9ab1f457db0b95d949c2a4ddb0462a
escape-html,1.0.3,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/escape-html@1.0.3/node_modules/escape-html,bd320a3e9d23249f5f7d3ce72f2fa426e28a6b2704bd2b281d0c92806a1f5223
encodeurl,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/encodeurl@2.0.0/node_modules/encodeurl,5df10798f4b086da95c24180d7519fa4f68e2057a48e2ff6b76b91d6ffed1e9b
parseurl,1.3.3,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/parseurl@1.3.3/node_modules/parseurl,98c7b953c844cac7c0be2d5abc6559c6fd3a6075fd159b04c0f1bf46145bfed2
router,2.2.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,3,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/router@2.2.0+759ce506b1ed1a42/node_modules/router,b77062595f89476fab6acbcde5fa8dfac3be7d7b9b0b0b69d48c84ebc13c9a06
object-inspect,1.13.4,False,False,,,js-or-native-no-declaration-found,,,4,0,0,0,26,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/object-inspect@1.13.4/node_modules/object-inspect,21c5c63f653705f44a60f5fe93752b231caf6ff07b01805740bd89b71b2d6d8a
get-intrinsic,1.3.0,False,False,,,js-or-native-no-declaration-found,,,3,0,0,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/get-intrinsic@1.3.0/node_modules/get-intrinsic,45b14763baacc59b0fd7b39e3ad983d5d2aaf7f5ed682f2fce9edb469826c999
math-intrinsics,1.1.0,False,False,,,types-or-ts-files-present-but-root-unresolved,,,1,0,15,0,16,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/math-intrinsics@1.1.0/node_modules/math-intrinsics,39d74aa5a354153130706286dd60a2d8409ce0c8f66546eff2edcac0afff17e1
dunder-proto,1.0.1,False,False,,,types-or-ts-files-present-but-root-unresolved,,,1,0,2,0,5,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/dunder-proto@1.0.1/node_modules/dunder-proto,24df71008e4225c858f389dd2728b76cf66b752256d42a38ed7930aacae7fe2b
proxy-addr,2.0.7,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/proxy-addr@2.0.7/node_modules/proxy-addr,e490a79f8058cbb7c0e9fd3b9977013102b5cbd8d232259b93bb2ebf85834a51
forwarded,0.2.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/forwarded@0.2.0/node_modules/forwarded,550a78f64b6a76bc353d6a10152af5750613d0d910f8478943176c1a6196158a
finalhandler,2.1.1,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/finalhandler@2.1.1+759ce506b1ed1a42/node_modules/finalhandler,42f5503e57f067caf49dda0353d766f8eb4616429d3c43234ba673ee8acd1196
cookie-signature,1.2.2,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/cookie-signature@1.2.2/node_modules/cookie-signature,c07dac3271d2ab772ac105f714c3f44bea5180a9a40bf95c2db8d6cb29bb28be
content-type,1.0.5,False,False,,,js-no-declarations-jsdoc-candidate,,,3,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/content-type@1.0.5/node_modules/content-type,bd78a5427ffca1966621301edc6cac2146c8c1e137f122161ba90dca7ec89f77
content-disposition,1.1.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/content-disposition@1.1.0/node_modules/content-disposition,20ca1508f7b48509f2e5079ef94a84d56bc5d147d31f0310bf515a8c52ecf5f7
accepts,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/accepts@2.0.0/node_modules/accepts,c579f3f992d488ac2f4ae751df8fd4169f034f4b6f6716f9a3ddfaf130993d63
cors,2.8.6,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/cors@2.8.6/node_modules/cors,b314218cdfc9e9442efd35c74c4176902c0bbd74700ba30d6055e70a76455174
object-assign,4.1.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/object-assign@4.1.1/node_modules/object-assign,5990bbffa235fc675debd925d50f6c3f48a2b4526d8c9f7555cadec9029d0d7f
@lydell/node-pty-linux-x64,1.2.0-beta.12,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,7,1,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@lydell+node-pty-linux-x64@1.2.0-beta.12/node_modules/@lydell/node-pty-linux-x64,884092803b2a66b2dc9cbaa1d112f6937a6b964dc216f1dd2b3e91da167b50a9
@ff-labs/fff-bin-linux-x64-musl,0.9.4,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,0,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ff-labs+fff-bin-linux-x64-musl@0.9.4/node_modules/@ff-labs/fff-bin-linux-x64-musl,0d64ea06fff11fe9edfe67756dcf76d2406cfb1db9dcb50c4d450b7af47a05d8
@ff-labs/fff-bin-linux-x64-gnu,0.9.4,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,0,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ff-labs+fff-bin-linux-x64-gnu@0.9.4/node_modules/@ff-labs/fff-bin-linux-x64-gnu,4f7252b9a99ea58eaf1329148bf0cf3018756ad0a639ee7079d47837da352fa0
redis-parser,3.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/redis-parser@3.0.0/node_modules/redis-parser,e7eccac59552a31cb59cabbee3429ad220e2ec0375fe552fab9b1d4142401a41
redis-errors,1.2.0,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,3,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/redis-errors@1.2.0/node_modules/redis-errors,0d1efebc88f54540a2e08779a388bf1ac08ca2144faa7cf90774cebfbf4be14e
cluster-key-slot,1.1.1,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/cluster-key-slot@1.1.1/node_modules/cluster-key-slot,a6801b1fe6f853ddd30b93ea273ba3ef2a34943cd855ff4ef266395895907674
@aws-sdk/nested-clients,3.997.13,False,False,,,types-or-ts-files-present-but-root-unresolved,,,7,0,219,0,118,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@aws-sdk+nested-clients@3.997.13/node_modules/@aws-sdk/nested-clients,8dee7e7c804508d263e3be2c0bff71959baf20f38a5c882ff7716307cdfde3e8
strnum,2.3.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/strnum@2.3.0/node_modules/strnum,ffdd39d68a0b182b0634b4653fb0c64fc521fd326c94fa8c2735a1703eaece4f
@oslojs/crypto,1.0.1,False,False,,,types-or-ts-files-present-but-root-unresolved,,,1,0,23,0,23,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@oslojs+crypto@1.0.1/node_modules/@oslojs/crypto,9cd8756f8d6ef4c2769911a73171e275680a9716a1f88d8b541b345c3e495a8e
unpipe,1.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/unpipe@1.0.0/node_modules/unpipe,28b717f978d2a4fc72cd08236931443b63fe6586102df3d1967e2b21ea8c5e11
safer-buffer,2.1.2,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,3,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/safer-buffer@2.1.2/node_modules/safer-buffer,4247a3a63c45a6a7ced1557fe4dd9d2a163af4915d594b95e5867b69a53edb52
http-errors,2.0.1,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/http-errors@2.0.1/node_modules/http-errors,d540721372bf8bf77b5fad31f6567a916e24d0aeeb78c81ba92b69feea9f1eef
toidentifier,1.0.1,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/toidentifier@1.0.1/node_modules/toidentifier,f34c59f784d43da6e633390d85d14ca60539b4676159444f313c62fcfc3b68dc
statuses,2.0.2,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/statuses@2.0.2/node_modules/statuses,dc2508da5568ba768d94b73126cd20a5df934bc0c651ad681022236484ca156c
inherits,2.0.4,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,2,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/inherits@2.0.4/node_modules/inherits,be645800bc94fd8de29c8ae91690549b316cc437100108aeea7b2f347693cc80
depd,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,3,0,0,0,2,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/depd@2.0.0/node_modules/depd,5a3659bcc2e47b25ebf9f23f38eb9452a58920bfe4b59410bfa6fe84639a3b99
bytes,3.1.2,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/bytes@3.1.2/node_modules/bytes,99b21c09ce812dc76a06cd87c4753247cb9615c6a8501c5a5a9d9caa22ea2d12
express,5.2.1,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,7,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/express@5.2.1/node_modules/express,2980b885bad92f757a2d44674e905cf875867d5685111d8ab8f285635b11367d
vary,1.1.2,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/vary@1.1.2/node_modules/vary,73edaee964d527117a9f69d6360fbe6cec534abd9127794be01a6af58a139daa
type-is,2.1.0,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/type-is@2.1.0/node_modules/type-is,87b5f716ec743cdf6d610487698c8558a608b6e0adac522e1a4315b94b081694
mime-types,3.0.2,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,2,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/mime-types@3.0.2/node_modules/mime-types,644fc05ded7d8a20c069a07c7c61373593d4859c91b1386f544cbf247e39820c
mime-db,1.54.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/mime-db@1.54.0/node_modules/mime-db,33bdbb99915697ac01df12490b9d479a55529123842e67975e6d76d0010aa142
media-typer,1.1.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/media-typer@1.1.0/node_modules/media-typer,9ed2fc3f9af87f2a3fbe07aff67e8cc4972f477bc06c0bf976334b5cc9c505f3
serve-static,2.2.1,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/serve-static@2.2.1/node_modules/serve-static,4f2884fa761dee155f31cb960d792c2900dbaa6aecbe6ebcc3bcfd7e754706b8
send,1.2.1,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/send@1.2.1/node_modules/send,303cfb195f13651e5174c23310e6a71e319b4bf85f9afe9e16b16567cbab02f8
range-parser,1.3.0,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/range-parser@1.3.0/node_modules/range-parser,3461c9c15204b32f459c97920bb678e42341e9e9675e4b748907ce4de740f26d
on-finished,2.4.1,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/on-finished@2.4.1/node_modules/on-finished,c812eca4b0dee2317cb446124cb27ae8e5b993c8fdd0144886b629ef6ef53fc1
ee-first,1.1.1,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/ee-first@1.1.1/node_modules/ee-first,a4eece6ff6b38bf7ac107323f381cc60500097a9cbdd473f5d5b45e68822cb89
ms,2.1.3,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/ms@2.1.3/node_modules/ms,1a6b4d9739790c0b94ab96c8cc0507e281c164c311ff4fbf5e57fb8d26290b40
fresh,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/fresh@2.0.0/node_modules/fresh,3895d6c15a9e65c1cca20c675db7637423ec2d087bb221ef79e09ed2e7d34ec0
etag,1.8.1,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/etag@1.8.1/node_modules/etag,836b9a5dd1c6af638f4602e83e2568277f9ab1f457db0b95d949c2a4ddb0462a
escape-html,1.0.3,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/escape-html@1.0.3/node_modules/escape-html,bd320a3e9d23249f5f7d3ce72f2fa426e28a6b2704bd2b281d0c92806a1f5223
encodeurl,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/encodeurl@2.0.0/node_modules/encodeurl,5df10798f4b086da95c24180d7519fa4f68e2057a48e2ff6b76b91d6ffed1e9b
debug,4.4.3,False,False,,,js-or-native-no-declaration-found,,,5,0,0,0,4,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/debug@4.4.3/node_modules/debug,ea8e33d63fe5f3a4c36609b6c3df8e2ef1f8b8ba2fc3a2e1e53cb27291f384af
parseurl,1.3.3,False,False,,,js-no-declarations-jsdoc-candidate,,,4,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/parseurl@1.3.3/node_modules/parseurl,98c7b953c844cac7c0be2d5abc6559c6fd3a6075fd159b04c0f1bf46145bfed2
router,2.2.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,3,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/router@2.2.0/node_modules/router,b77062595f89476fab6acbcde5fa8dfac3be7d7b9b0b0b69d48c84ebc13c9a06
